Byte,Hop Count ,Source ,,Destination ,,Type ,TTL Type ,Next Hop ,,Distance ,Battery, Neighbour ,Address 1,,N-Battery,Address 1,,RSSI,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery
43,3,0,1,0,1,2,100,0,1,0,255,10,0,8,255,0,4,255,0,15,248,0,14,253,0,7,253,0,12,252,0,13,252,0,3,253,0,5,252,0,11,252,0,0,0
19,3,0,10,0,1,2,96,0,1,3,214,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,12,0,1,2,98,0,1,1,211,10,0,7,255,0,13,255,0,3,248,0,5,253,0,6,252,0,1,253,0,9,253,0,8,253,0,15,253,0,14,252,0,0,0
46,3,0,13,0,1,2,98,0,1,1,211,11,0,3,255,0,6,255,0,1,248,0,2,252,0,9,253,0,16,253,0,8,253,0,15,253,0,14,253,0,7,252,0,12,253
40,3,0,2,0,1,2,97,0,1,2,211,9,0,9,255,0,16,255,0,8,250,0,14,252,0,13,253,0,7,252,0,3,253,0,6,253,0,10,253,0,0,0,0,0,0
19,2,0,10,0,1,2,96,0,1,3,211,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,15,0,1,2,98,0,1,1,206,10,0,12,255,0,13,255,0,11,248,0,3,252,0,7,253,0,1,253,0,14,253,0,4,252,0,8,253,0,5,252,0,0,0
46,2,0,13,0,1,2,98,0,1,1,206,11,0,3,255,0,7,255,0,6,249,0,1,253,0,2,252,0,9,252,0,16,253,0,14,253,0,8,253,0,15,253,0,12,253
46,2,0,3,0,1,2,98,0,1,1,206,11,0,7,255,0,6,255,0,1,249,0,2,252,0,9,253,0,14,253,0,8,252,0,15,252,0,12,253,0,13,253,0,5,252
37,2,0,9,0,1,2,97,0,1,2,206,8,0,14,255,0,8,255,0,12,249,0,13,252,0,3,252,0,7,253,0,6,253,0,2,252,0,0,0,0,0,0,0,0,0
46,3,0,13,0,1,2,98,0,1,1,203,11,0,3,255,0,6,255,0,7,249,0,1,253,0,2,252,0,9,252,0,16,253,0,14,252,0,8,252,0,15,252,0,12,253
25,3,0,16,0,1,2,97,0,1,2,203,4,0,13,255,0,7,255,0,10,249,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,0,9,0,1,2,97,0,1,2,203,8,0,14,255,0,8,255,0,13,250,0,12,253,0,7,253,0,3,253,0,6,252,0,2,252,0,0,0,0,0,0,0,0,0
46,3,0,13,0,1,2,98,0,1,1,198,11,0,7,255,0,3,255,0,6,249,0,1,253,0,16,253,0,2,252,0,9,252,0,14,253,0,15,252,0,8,252,0,12,252
43,3,0,12,0,1,2,98,0,1,1,198,10,0,13,255,0,5,255,0,7,249,0,3,252,0,6,252,0,1,252,0,9,252,0,14,253,0,15,252,0,8,253,0,0,0
22,3,0,11,0,1,2,98,0,1,1,198,3,0,1,255,0,4,255,0,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,16,0,1,2,97,0,1,2,198,4,0,2,255,0,13,255,0,7,248,0,10,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,0,2,0,1,2,95,0,1,2,198,9,0,9,255,0,14,255,0,8,250,0,13,252,0,7,252,0,3,252,0,6,253,0,10,252,0,16,252,0,0,0,0,0,0
37,3,0,6,0,1,2,97,0,1,2,198,8,0,2,255,0,9,255,0,14,249,0,8,253,0,13,253,0,12,253,0,7,253,0,3,252,0,0,0,0,0,0,0,0,0
43,3,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,14,255,0,15,249,0,8,253,0,13,252,0,12,252,0,11,253,0,7,253,0,3,253,0,5,252,0,0,0
19,3,0,10,0,1,2,96,0,1,3,198,2,0,16,255,0,2,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,11,0,1,2,98,0,1,1,196,3,0,1,255,0,4,255,0,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,13,0,1,2,98,0,1,1,195,11,0,12,255,0,7,255,0,3,248,0,6,252,0,1,253,0,16,252,0,9,252,0,2,252,0,14,252,0,15,253,0,8,253
34,4,0,5,0,1,2,98,0,1,1,196,7,0,3,255,0,1,255,0,4,249,0,14,253,0,15,252,0,8,252,0,12,252,0,0,0,0,0,0,0,0,0,0,0,0
25,4,0,16,0,1,2,97,0,1,2,196,4,0,2,255,0,13,255,0,7,249,0,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,4,0,2,0,1,2,97,0,1,2,193,9,0,16,255,0,9,255,0,14,250,0,8,252,0,13,252,0,6,253,0,10,253,0,7,252,0,3,252,0,0,0,0,0,0
37,4,0,9,0,1,2,97,0,1,2,193,8,0,14,255,0,8,255,0,12,248,0,13,253,0,6,252,0,2,253,0,7,252,0,3,253,0,0,0,0,0,0,0,0,0
25,4,0,4,0,1,2,98,0,1,1,190,4,0,11,255,0,5,255,0,1,248,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,0,5,0,1,2,98,0,1,1,190,7,0,1,255,0,14,255,0,15,249,0,4,253,0,8,252,0,12,253,0,3,253,0,0,0,0,0,0,0,0,0,0,0,0
22,4,0,11,0,1,2,98,0,1,1,191,3,0,1,255,0,15,255,0,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,0,16,0,1,2,97,0,1,2,191,4,0,13,255,0,7,255,0,10,249,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4,0,9,0,1,2,97,0,1,2,190,8,0,14,255,0,8,255,0,12,249,0,13,253,0,3,253,0,7,253,0,6,253,0,2,252,0,0,0,0,0,0,0,0,0
46,4,0,14,0,1,2,98,0,1,1,188,11,0,15,255,0,8,255,0,12,249,0,13,252,0,3,253,0,7,253,0,5,252,0,6,253,0,1,252,0,2,253,0,9,252
25,5,0,4,0,1,2,98,0,1,1,188,4,0,5,255,0,11,255,0,1,248,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,7,0,1,2,98,0,1,1,188,11,0,6,255,0,1,255,0,2,250,0,16,252,0,9,252,0,14,252,0,15,252,0,8,252,0,12,252,0,13,253,0,3,252
37,5,0,6,0,1,2,97,0,1,2,188,8,0,2,255,0,9,255,0,14,249,0,8,252,0,12,252,0,3,252,0,13,253,0,7,252,0,0,0,0,0,0,0,0,0
43,5,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,15,255,0,4,250,0,8,253,0,12,252,0,3,253,0,13,252,0,7,252,0,5,253,0,11,252,0,0,0
25,5,0,4,0,1,2,97,0,1,1,185,4,0,5,255,0,11,255,0,1,249,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,8,0,1,2,98,0,1,1,185,11,0,12,255,0,3,255,0,13,248,0,7,252,0,5,252,0,6,252,0,1,252,0,2,253,0,9,253,0,14,252,0,15,253
19,5,0,10,0,1,2,96,0,1,3,185,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,14,0,1,2,98,0,1,1,183,11,0,15,255,0,8,255,0,12,249,0,3,252,0,13,252,0,7,253,0,5,252,0,6,252,0,1,252,0,2,253,0,9,253
25,5,0,4,0,1,2,98,0,1,1,183,4,0,11,255,0,5,255,0,1,249,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,7,0,1,2,98,0,1,1,183,11,0,6,255,0,1,255,0,2,250,0,16,252,0,9,252,0,14,252,0,15,253,0,8,253,0,3,253,0,12,253,0,13,253
22,5,0,11,0,1,2,98,0,1,1,183,3,0,1,255,0,15,255,0,4,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,14,0,1,2,98,0,1,1,180,11,0,15,255,0,8,255,0,12,250,0,3,252,0,13,252,0,7,253,0,5,253,0,6,253,0,1,253,0,2,252,0,9,252
43,6,0,12,0,1,2,98,0,1,1,180,10,0,3,255,0,13,255,0,7,249,0,5,253,0,6,252,0,1,252,0,9,252,0,14,253,0,15,252,0,8,252,0,0,0
25,6,0,16,0,1,2,97,0,1,2,180,4,0,13,255,0,7,255,0,10,250,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6,0,9,0,1,2,97,0,1,2,180,8,0,14,255,0,8,255,0,12,249,0,3,253,0,13,252,0,7,252,0,6,252,0,2,252,0,0,0,0,0,0,0,0,0
37,6,0,6,0,1,2,97,0,1,2,180,8,0,2,255,0,9,255,0,14,248,0,8,253,0,12,253,0,3,253,0,13,253,0,7,253,0,0,0,0,0,0,0,0,0
19,6,0,10,0,1,2,96,0,1,3,180,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,0,7,0,1,2,96,0,1,1,177,11,0,13,255,0,6,255,0,1,250,0,2,253,0,16,252,0,9,253,0,14,252,0,8,253,0,15,252,0,12,253,0,3,253
46,6,0,13,0,1,2,97,0,1,1,178,11,0,3,255,0,7,255,0,6,249,0,1,252,0,2,253,0,16,253,0,9,253,0,14,253,0,8,252,0,15,253,0,12,252
40,6,0,2,0,1,2,97,0,1,2,177,9,0,16,255,0,9,255,0,14,250,0,8,252,0,7,253,0,13,253,0,3,252,0,6,252,0,10,252,0,0,0,0,0,0
37,6,0,6,0,1,2,97,0,1,2,178,8,0,2,255,0,9,255,0,14,249,0,8,252,0,12,253,0,7,252,0,3,252,0,13,253,0,0,0,0,0,0,0,0,0
22,6,0,11,0,1,2,98,0,1,1,175,3,0,1,255,0,4,255,0,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,0,13,0,1,2,98,0,1,1,175,11,0,6,255,0,1,255,0,2,248,0,16,253,0,9,253,0,14,252,0,8,253,0,15,252,0,7,252,0,12,252,0,3,253
46,7,0,14,0,1,2,98,0,1,1,172,11,0,8,255,0,15,255,0,7,249,0,12,253,0,3,253,0,13,252,0,1,252,0,2,252,0,9,252,0,6,253,0,5,253
43,7,0,15,0,1,2,98,0,1,1,172,10,0,7,255,0,12,255,0,3,250,0,11,252,0,13,252,0,5,253,0,1,253,0,14,253,0,8,252,0,4,252,0,0,0
46,7,0,7,0,1,2,98,0,1,1,172,11,0,12,255,0,3,255,0,13,250,0,6,252,0,1,252,0,2,252,0,16,252,0,9,253,0,14,252,0,8,252,0,15,253
46,7,0,13,0,1,2,98,0,1,1,172,11,0,6,255,0,1,255,0,2,249,0,16,253,0,9,253,0,14,253,0,8,253,0,15,252,0,7,253,0,12,253,0,3,253
25,7,0,16,0,1,2,97,0,1,2,173,4,0,7,255,0,13,255,0,10,249,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,7,0,9,0,1,2,97,0,1,2,172,8,0,14,255,0,8,255,0,7,249,0,12,253,0,3,252,0,13,252,0,6,253,0,2,252,0,0,0,0,0,0,0,0,0
43,7,0,15,0,1,2,98,0,1,1,170,10,0,7,255,0,3,255,0,11,248,0,13,252,0,5,253,0,1,253,0,14,252,0,8,253,0,4,252,0,12,252,0,0,0
37,7,0,6,0,1,2,97,0,1,2,170,8,0,2,255,0,9,255,0,8,249,0,14,253,0,7,253,0,3,252,0,13,253,0,12,253,0,0,0,0,0,0,0,0,0
46,7,0,8,0,1,2,98,0,1,1,167,11,0,14,255,0,15,255,0,7,249,0,3,253,0,13,253,0,12,252,0,5,252,0,6,252,0,1,253,0,2,253,0,9,253
43,7,0,12,0,1,2,98,0,1,1,165,10,0,6,255,0,1,255,0,9,250,0,14,253,0,8,253,0,7,253,0,15,252,0,3,252,0,13,253,0,5,253,0,0,0
19,7,0,10,0,1,2,96,0,1,3,165,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8,0,7,0,1,2,98,0,1,1,162,11,0,15,255,0,13,255,0,3,250,0,12,252,0,6,252,0,1,252,0,2,253,0,16,253,0,9,252,0,14,252,0,8,252
46,8,0,13,0,1,2,98,0,1,1,162,11,0,3,255,0,12,255,0,6,250,0,1,252,0,2,252,0,16,252,0,9,253,0,14,252,0,8,252,0,7,253,0,15,253
22,8,0,11,0,1,2,98,0,1,1,162,3,0,1,255,0,4,255,0,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8,0,16,0,1,2,97,0,1,2,162,4,0,7,255,0,13,255,0,10,249,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8,0,9,0,1,2,97,0,1,2,162,8,0,14,255,0,8,255,0,7,248,0,13,253,0,3,252,0,12,252,0,6,253,0,2,253,0,0,0,0,0,0,0,0,0
37,8,0,6,0,1,2,97,0,1,2,162,8,0,2,255,0,9,255,0,14,249,0,8,252,0,7,252,0,13,253,0,3,252,0,12,253,0,0,0,0,0,0,0,0,0
22,8,0,11,0,1,2,98,0,1,1,160,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,0,5,0,1,2,98,0,1,1,160,7,0,3,255,0,12,255,0,1,249,0,14,252,0,4,253,0,8,252,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0
37,8,0,9,0,1,2,97,0,1,2,160,8,0,14,255,0,8,255,0,7,248,0,13,253,0,3,252,0,12,252,0,6,253,0,2,253,0,0,0,0,0,0,0,0,0
37,8,0,6,0,1,2,97,0,1,2,160,8,0,2,255,0,9,255,0,14,250,0,8,253,0,7,252,0,13,252,0,3,253,0,12,252,0,0,0,0,0,0,0,0,0
43,8,0,15,0,1,2,98,0,1,1,157,10,0,13,255,0,3,255,0,11,249,0,5,252,0,12,253,0,1,253,0,4,252,0,14,252,0,8,252,0,7,253,0,0,0
46,9,0,3,0,1,2,98,0,1,1,157,11,0,5,255,0,12,255,0,6,248,0,1,253,0,2,253,0,9,252,0,14,252,0,8,252,0,7,252,0,15,253,0,13,252
22,9,0,11,0,1,2,98,0,1,1,157,3,0,1,255,0,4,255,0,15,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9,0,5,0,1,2,98,0,1,1,157,7,0,12,255,0,1,255,0,4,249,0,14,252,0,8,252,0,15,252,0,3,253,0,0,0,0,0,0,0,0,0,0,0,0
46,9,0,14,0,1,2,98,0,1,1,154,11,0,8,255,0,7,255,0,15,249,0,13,252,0,3,252,0,5,253,0,12,252,0,6,252,0,1,253,0,2,252,0,9,253
43,9,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,14,255,0,8,248,0,7,252,0,15,252,0,13,253,0,5,253,0,3,253,0,11,253,0,12,252,0,0,0
25,9,0,4,0,1,2,98,0,1,1,152,4,0,15,255,0,5,255,0,11,248,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,9,0,7,0,1,2,98,0,1,1,152,11,0,15,255,0,13,255,0,3,248,0,12,253,0,6,252,0,1,253,0,2,252,0,16,253,0,9,253,0,14,253,0,8,253
34,9,0,5,0,1,2,98,0,1,1,152,7,0,3,255,0,12,255,0,1,250,0,14,252,0,4,253,0,8,253,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0
37,9,0,6,0,1,2,97,0,1,2,152,8,0,2,255,0,9,255,0,14,248,0,7,252,0,8,252,0,13,253,0,3,253,0,12,253,0,0,0,0,0,0,0,0,0
43,9,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,4,255,0,7,248,0,8,252,0,13,252,0,15,252,0,5,252,0,3,252,0,11,252,0,12,252,0,0,0
34,9,0,5,0,1,2,98,0,1,1,149,7,0,3,255,0,12,255,0,1,249,0,4,253,0,14,252,0,8,252,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0
46,9,0,13,0,1,2,98,0,1,1,149,11,0,15,255,0,3,255,0,12,249,0,6,253,0,1,252,0,2,253,0,16,253,0,9,252,0,14,253,0,7,253,0,8,252
25,1,0,16,0,1,2,97,0,1,2,150,4,0,7,255,0,13,255,0,10,249,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,14,255,0,7,250,0,8,253,0,5,252,0,15,252,0,13,253,0,3,252,0,11,253,0,12,252,0,0,0
25,1,0,16,0,1,2,97,0,1,2,147,4,0,7,255,0,13,255,0,10,250,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,6,0,1,2,97,0,1,2,147,8,0,2,255,0,9,255,0,14,250,0,7,253,0,8,253,0,13,252,0,3,253,0,12,252,0,0,0,0,0,0,0,0,0
43,1,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,4,255,0,7,250,0,8,253,0,13,252,0,5,253,0,15,253,0,3,253,0,11,252,0,12,252,0,0,0
19,1,0,10,0,1,2,96,0,1,3,147,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,7,0,1,2,98,0,1,1,144,11,0,8,255,0,13,255,0,15,249,0,3,252,0,12,253,0,6,252,0,1,253,0,2,252,0,16,252,0,9,252,0,14,252
37,1,0,15,0,1,2,96,0,1,1,144,8,0,3,255,0,11,255,0,12,249,0,1,253,0,4,252,0,14,253,0,7,252,0,8,252,0,0,0,0,0,0,0,0,0
46,1,0,13,0,1,2,98,0,1,1,144,11,0,15,255,0,3,255,0,12,249,0,6,252,0,1,253,0,2,253,0,16,253,0,9,252,0,14,253,0,7,252,0,8,253
46,1,0,3,0,1,2,98,0,1,1,144,11,0,12,255,0,6,255,0,1,250,0,2,252,0,9,253,0,14,252,0,7,253,0,8,253,0,15,253,0,5,252,0,13,253
37,1,0,9,0,1,2,97,0,1,2,144,8,0,14,255,0,7,255,0,8,250,0,13,252,0,3,253,0,12,252,0,6,253,0,2,253,0,0,0,0,0,0,0,0,0
25,1,0,4,0,1,2,98,0,1,1,142,4,0,5,255,0,15,255,0,11,248,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,15,0,1,2,98,0,1,1,142,10,0,5,255,0,13,255,0,3,250,0,11,252,0,12,252,0,1,253,0,4,253,0,7,253,0,14,252,0,8,252,0,0,0
46,1,0,13,0,1,2,98,0,1,1,142,11,0,3,255,0,12,255,0,6,249,0,1,253,0,2,252,0,16,253,0,9,253,0,7,252,0,14,252,0,8,252,0,15,252
46,1,0,3,0,1,2,98,0,1,1,142,11,0,12,255,0,6,255,0,1,248,0,2,252,0,9,253,0,7,252,0,14,253,0,8,253,0,15,253,0,5,252,0,13,253
19,2,0,10,0,1,2,96,0,1,3,142,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,14,0,1,2,98,0,1,1,139,11,0,8,255,0,15,255,0,5,248,0,13,253,0,3,252,0,12,253,0,6,252,0,1,252,0,2,252,0,9,252,0,7,252
43,2,0,15,0,1,2,98,0,1,1,139,10,0,5,255,0,13,255,0,3,249,0,11,252,0,12,253,0,1,252,0,4,252,0,14,252,0,7,253,0,8,252,0,0,0
34,2,0,5,0,1,2,98,0,1,1,139,7,0,3,255,0,12,255,0,1,249,0,4,253,0,14,252,0,15,252,0,8,253,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,13,0,1,2,98,0,1,1,139,11,0,3,255,0,12,255,0,6,250,0,1,253,0,2,253,0,16,253,0,9,253,0,14,252,0,7,252,0,15,252,0,8,252
46,2,0,3,0,1,2,98,0,1,1,139,11,0,12,255,0,6,255,0,1,249,0,2,253,0,9,253,0,14,252,0,7,253,0,15,252,0,8,253,0,5,253,0,13,252
37,2,0,6,0,1,2,96,0,1,2,139,8,0,2,255,0,9,255,0,14,248,0,7,252,0,8,252,0,13,252,0,3,253,0,12,253,0,0,0,0,0,0,0,0,0
34,2,0,5,0,1,2,98,0,1,1,137,7,0,3,255,0,12,255,0,1,248,0,4,252,0,14,252,0,15,253,0,8,252,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,2,0,1,2,97,0,1,2,136,9,0,16,255,0,9,255,0,7,249,0,14,252,0,8,253,0,13,252,0,3,252,0,6,252,0,10,253,0,0,0,0,0,0
46,3,0,14,0,1,2,98,0,1,1,134,11,0,8,255,0,15,255,0,13,248,0,5,252,0,3,253,0,6,252,0,12,253,0,1,253,0,2,253,0,9,253,0,7,253
46,3,0,3,0,1,2,98,0,1,1,134,11,0,6,255,0,12,255,0,1,248,0,2,253,0,9,252,0,14,252,0,7,253,0,8,253,0,15,253,0,13,253,0,5,253
43,3,0,12,0,1,2,98,0,1,1,134,10,0,1,255,0,9,255,0,14,248,0,7,252,0,8,253,0,15,253,0,13,253,0,5,252,0,3,253,0,6,252,0,0,0
37,3,0,9,0,1,2,97,0,1,2,134,8,0,14,255,0,7,255,0,8,249,0,13,253,0,3,253,0,6,252,0,12,252,0,2,252,0,0,0,0,0,0,0,0,0
43,3,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,14,255,0,7,249,0,8,252,0,15,252,0,13,253,0,5,252,0,3,253,0,11,253,0,12,252,0,0,0
46,3,0,14,0,1,2,98,0,1,1,131,11,0,7,255,0,8,255,0,15,249,0,13,252,0,5,252,0,3,253,0,6,253,0,12,253,0,1,252,0,2,252,0,9,252
25,3,0,4,0,1,2,98,0,1,1,132,4,0,15,255,0,5,255,0,11,250,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,8,0,1,2,98,0,1,1,130,11,0,15,255,0,13,255,0,5,249,0,3,253,0,6,253,0,12,253,0,1,253,0,2,252,0,9,253,0,14,252,0,7,253
43,3,0,15,0,1,2,98,0,1,1,129,10,0,8,255,0,5,255,0,13,249,0,3,253,0,11,252,0,12,252,0,1,252,0,7,252,0,14,252,0,4,253,0,0,0
19,2,0,10,0,1,2,96,0,1,3,129,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,3,0,1,2,98,0,1,1,126,11,0,6,255,0,12,255,0,1,249,0,2,252,0,9,252,0,7,252,0,14,253,0,15,252,0,8,253,0,5,253,0,13,252
40,2,0,2,0,1,2,97,0,1,2,126,9,0,16,255,0,9,255,0,7,248,0,14,252,0,8,252,0,13,253,0,3,252,0,6,253,0,10,252,0,0,0,0,0,0
37,2,0,9,0,1,2,97,0,1,2,124,8,0,7,255,0,14,255,0,8,250,0,13,253,0,3,252,0,6,252,0,2,252,0,12,252,0,0,0,0,0,0,0,0,0
25,2,0,4,0,1,2,98,0,1,1,121,4,0,5,255,0,11,255,0,1,250,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,14,0,1,2,96,0,1,1,121,11,0,5,255,0,13,255,0,3,250,0,6,253,0,12,253,0,1,253,0,2,253,0,9,253,0,7,252,0,15,253,0,8,253
46,3,0,3,0,1,2,98,0,1,1,121,11,0,6,255,0,12,255,0,1,249,0,2,252,0,9,252,0,7,252,0,15,252,0,8,252,0,14,252,0,5,253,0,13,253
46,3,0,8,0,1,2,98,0,1,1,118,11,0,15,255,0,14,255,0,13,250,0,5,252,0,3,253,0,6,253,0,12,253,0,1,253,0,2,252,0,9,252,0,7,252
43,3,0,15,0,1,2,98,0,1,1,118,10,0,14,255,0,13,255,0,5,249,0,3,253,0,11,252,0,12,253,0,1,252,0,4,252,0,7,253,0,8,252,0,0,0
34,3,0,5,0,1,2,98,0,1,1,119,7,0,3,255,0,12,255,0,1,249,0,4,253,0,8,253,0,14,253,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,8,255,0,7,248,0,14,252,0,15,252,0,13,253,0,5,253,0,3,252,0,11,252,0,12,253,0,0,0
43,3,0,15,0,1,2,98,0,1,1,116,10,0,13,255,0,5,255,0,3,248,0,11,253,0,12,252,0,1,252,0,4,253,0,7,252,0,8,252,0,14,252,0,0,0
34,3,0,5,0,1,2,98,0,1,1,116,7,0,3,255,0,12,255,0,1,250,0,4,252,0,8,252,0,14,252,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,11,0,1,2,98,0,1,1,116,3,0,1,255,0,4,255,0,15,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,0,9,0,1,2,97,0,1,2,116,8,0,7,255,0,8,255,0,14,249,0,13,253,0,3,252,0,6,253,0,12,253,0,2,253,0,0,0,0,0,0,0,0,0
46,3,0,14,0,1,2,98,0,1,1,113,11,0,15,255,0,5,255,0,13,248,0,3,253,0,6,252,0,12,252,0,1,252,0,2,253,0,9,252,0,7,252,0,8,253
43,3,0,15,0,1,2,98,0,1,1,113,10,0,5,255,0,13,255,0,3,249,0,12,253,0,1,252,0,4,252,0,7,253,0,8,253,0,14,252,0,11,253,0,0,0
40,3,0,3,0,1,2,98,0,1,1,113,9,0,6,255,0,12,255,0,1,249,0,2,253,0,9,253,0,7,253,0,8,253,0,14,252,0,15,252,0,0,0,0,0,0
37,4,0,12,0,1,2,98,0,1,1,113,8,0,1,255,0,9,255,0,7,248,0,8,252,0,14,253,0,15,253,0,3,253,0,6,252,0,0,0,0,0,0,0,0,0
25,4,0,4,0,1,2,98,0,1,1,111,4,0,15,255,0,5,255,0,11,248,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,0,14,0,1,2,98,0,1,1,111,11,0,15,255,0,6,255,0,3,250,0,12,253,0,1,252,0,2,253,0,9,252,0,8,253,0,7,252,0,5,253,0,13,253
46,4,0,3,0,1,2,98,0,1,1,111,11,0,12,255,0,1,255,0,2,249,0,9,253,0,8,253,0,7,253,0,14,253,0,15,252,0,5,252,0,13,252,0,6,253
37,4,0,9,0,1,2,97,0,1,2,111,8,0,8,255,0,7,255,0,14,248,0,13,253,0,6,252,0,3,253,0,12,252,0,2,252,0,0,0,0,0,0,0,0,0
37,4,0,6,0,1,2,97,0,1,2,111,8,0,3,255,0,12,255,0,2,250,0,9,252,0,8,253,0,7,253,0,14,253,0,13,253,0,0,0,0,0,0,0,0,0
19,4,0,10,0,1,2,96,0,1,3,111,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,0,4,0,1,2,98,0,1,1,109,4,0,15,255,0,5,255,0,11,248,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4,0,9,0,1,2,97,0,1,2,108,8,0,8,255,0,7,255,0,14,250,0,13,253,0,3,253,0,12,253,0,6,253,0,2,252,0,0,0,0,0,0,0,0,0
